source_kind,osm_pattern,cities,city_count,occurrence_count,city_occurrence_counts,recovery_total,recovery_recovered,recovery_rate,min_city_recovery_rate,observed_cities,audited_city_coverage,city_recovery_rates,train_data_admission,admission_reason,scenarionet_feature_type,mapping_status,admission_decision,degrade_strategy,parser_action,requires_explicit_osm_structure,notes
tag,relation:region=de,Tianjin,1,8,Tianjin:8,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:subtype=crosswalk,Tianjin,1,4,Tianjin:4,4,4,1.0,1.0,Tianjin,0.25,Tianjin:1.0,include,Explicit OSM structure is recoverable above the training admission threshold.,CROSSWALK,checked,include_if_recovered,omit crosswalk polygon and continue,construct_crosswalk_polygon_from_lanelet_relation,relation type=lanelet subtype=crosswalk with left/right way members,Crosswalk is only emitted when the lanelet relation has usable left/right boundaries.
tag,relation:subtype=main_road,Changchun,1,16,Changchun:16,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:subtype=road,Chongqing;Tianjin;Xi_an,3,86,Chongqing:32;Tianjin:34;Xi_an:20,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:subtype=traffic_light,Chongqing;Tianjin,2,8,Chongqing:4;Tianjin:4,8,8,1.0,1.0,Chongqing;Tianjin,0.5,Chongqing:1.0;Tianjin:1.0,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,audited_only,exclude,keep dynamic light CSV pipeline if map relation linking is unavailable,inventory_traffic_light_regulatory_relations,relation type=regulatory_element subtype=traffic_light,Traffic-light regulatory relations are present in some cities and should be preserved for later lane-light linking.
tag,relation:subtype=vegetation,Xi_an,1,4,Xi_an:4,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:type=lanelet,Changchun;Chongqing;Tianjin;Xi_an,4,203,Changchun:37;Chongqing:48;Tianjin:66;Xi_an:52,199,199,1.0,1.0,Changchun;Chongqing;Tianjin;Xi_an,1.0,Changchun:1.0;Chongqing:1.0;Tianjin:1.0;Xi_an:1.0,include,Explicit OSM structure is recoverable above the training admission threshold.,LANE_SURFACE_STREET,stable,include,skip malformed relation and continue,construct_lane_from_lanelet_relation,relation type=lanelet with left/right way members,Lane centerline/polygon extraction comes from left/right member ways.
tag,relation:type=multipolygon,Xi_an,1,4,Xi_an:4,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,relation:type=regulatory_element,Chongqing;Tianjin,2,8,Chongqing:4;Tianjin:4,8,8,1.0,1.0,Chongqing;Tianjin,0.5,Chongqing:1.0;Tianjin:1.0,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,audited_only,exclude,ignore unsupported regulatory elements and continue,inventory_regulatory_element_for_future_linking,relation type=regulatory_element,Used for traffic-light / stop-line association audit; not yet converted into static map features.
tag,way:direction=E,Tianjin,1,2,Tianjin:2,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:direction=N,Tianjin,1,2,Tianjin:2,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:direction=S,Tianjin,1,2,Tianjin:2,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:direction=W,Tianjin,1,2,Tianjin:2,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=E_2:S_2,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=E_2:W_2,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=E_3:N_1,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=E_3:N_2,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=E_3:S_1,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=E_3:S_2,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=E_3:S_5,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=E_3:W_1,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=E_4:N_1,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=E_4:N_2,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=E_4:N_3,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=E_4:S_1,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=E_4:S_4,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=E_4:W_0,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=E_4:W_2,Tianjin;Xi_an,2,2,Tianjin:1;Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=E_5:N_1,Tianjin;Xi_an,2,2,Tianjin:1;Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=E_5:N_2,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=E_5:S_1,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=E_5:W_1,Tianjin;Xi_an,2,2,Tianjin:1;Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=E_6:S_0,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=E_6:W_0,Tianjin;Xi_an,2,2,Tianjin:1;Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=N_10:S_0,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=N_10:W_0,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=N_2:E_3,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=N_2:S_2,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=N_2:W_2,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=N_3:E_1,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=N_3:E_2,Changchun;Tianjin,2,2,Changchun:1;Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=N_3:S_1,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=N_3:S_2,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=N_3:W_1,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=N_3:W_2,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=N_4:E_0,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=N_4:E_1,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=N_4:S_0,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=N_4:S_1,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=N_4:W_1,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=N_5:E_3,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=N_5:S_0,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=N_6:E_2,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=N_6:S_4,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=N_7:S_3,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=N_7:W_2,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=N_8:S_2,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=N_8:W_1,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=N_9:S_1,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=N_9:W_1,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=R1_2:R4_2,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=R1_3:R3_2,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=R1_3:R4_1,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=R1_4:R2_1,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=R1_4:R3_1,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=R1_5:R3_0,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=R2_2:R1_2,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=R2_3:R1_1,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=R2_3:R4_2,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=R2_4:R3_1,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=R2_4:R4_1,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=R2_5:R4_0,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=R3_2:R2_2,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=R3_3:R1_2,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=R3_3:R2_1,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=R3_4:R1_1,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=R3_4:R4_1,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=R3_5:R1_0,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=R4_2:R3_2,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=R4_3:R2_2,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=R4_3:R3_1,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=R4_4:R1_1,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=R4_4:R2_1,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=R4_5:R2_0,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=S_10:N_0,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=S_2:E_2,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=S_2:W_2,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=S_2:W_3,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=S_3:E_1,Changchun;Tianjin,2,2,Changchun:1;Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=S_3:E_2,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=S_3:N_1,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=S_3:N_2,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=S_3:W_1,Changchun;Tianjin,2,2,Changchun:1;Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=S_3:W_2,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=S_4:E_0,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=S_4:E_1,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=S_4:N_0,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=S_4:N_1,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=S_4:W_0,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=S_5:N_0,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=S_5:W_3,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=S_6:N_4,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=S_6:W_2,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=S_7:E_2,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=S_7:N_3,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
